id	title	year	venue	language	doi	isbn	url	authors	author_count	abstract	abstract_len	pub_type	is_article	is_inproceedings	is_book	is_incollection	source	src_acm	src_ieee	src_scopus	src_springer	RQs	rq1_hit	rq2_hit	rq3_hit	rq4_hit	relevance	score	decision	reason	kw_rag_retrieval_augmented_generation	kw_rag_retrieval_augmented	kw_rag_retrieval_augmented_1	kw_rag_rag	kw_rag_graph_rag	kw_rag_graphrag	kw_rag_grounded_generation	kw_rag_document_grounded	kw_rag_document_grounded_1	kw_rag_context_augmentation	kw_rag_context_augmented	kw_rag_hybrid_llm	kw_rag_hybrid_llms	kw_rag_agentic_rag	kw_rag_provenance	kw_rag_source_attribution	kw_llm_large_language_model	kw_llm_large_language_models	kw_llm_llm	kw_llm_llms	kw_llm_chatgpt	kw_llm_gpt_4	kw_llm_gpt4	kw_llm_gpt_3	kw_llm_gpt3	kw_llm_openai	kw_rq1_trust	kw_rq1_confidence	kw_rq1_credibility	kw_rq1_user_perception	kw_rq1_perceived_reliability	kw_rq1_overtrust	kw_rq1_trustworthiness	kw_rq2_hallucination	kw_rq2_hallucinations	kw_rq2_factuality	kw_rq2_faithfulness	kw_rq2_accuracy	kw_rq2_grounding	kw_rq2_grounded	kw_rq2_correctness	kw_rq2_consistency	kw_rq3_explainable_ai	kw_rq3_explainability	kw_rq3_interpretable	kw_rq3_interpretability	kw_rq3_transparency	kw_rq3_attribution	kw_rq3_saliency	kw_rq3_attention	kw_rq3_citation	kw_rq3_citations	kw_rq3_reference	kw_rq3_provenance	kw_rq3_source_attribution	kw_rq3_evidence	kw_rq3_evidence_highlighting	kw_rq3_highlighting	kw_rq3_calibration	kw_rq3_brier	kw_rq3_ece	kw_rq4_evaluation	kw_rq4_evaluation_metric	kw_rq4_evaluation_metrics	kw_rq4_metric	kw_rq4_metrics	kw_rq4_methodology	kw_rq4_methodologies	kw_rq4_method	kw_rq4_methods	kw_rq4_protocol	kw_rq4_instrument	kw_rq4_questionnaire	kw_rq4_scale	kw_rq4_survey	kw_rq4_user_study	kw_rq4_benchmark	kw_rq4_dataset	kw_rq4_guideline	kw_rq4_framework	kw_rq4_pipeline	rqs_llm	llm_explanation	llm_response	llm_reasoning	llm_status	RQ1_LLM	RQ2_LLM	RQ3_LLM	RQ4_LLM
noauthor_csai_2023	{CSAI} '23: {Proceedings} of the 2023 7th {International} {Conference} on {Computer} {Science} and {Artificial} {Intelligence}	2023	Association for Computing Machinery			979-8-4007-0868-8			0	"Obesity is a major risk factor for type 2 diabetes, cardiovascular disease, and certain types of cancer. The global obesity epidemic has been attributed to increased caloric intake and decreased physical activity. However, emerging evidence suggests that environmental chemicals may also contribute to the obesity epidemic by disrupting metabolic processes. These chemicals, termed ""obesogens,"" can promote adipogenesis and obesity by altering metabolic setpoints, disrupting appetite controls and satiety, and modifying energy balance to favor storage of calories. Obesogens may act during critical periods of development to alter the differentiation of adipocytes and the determination of metabolic setpoints that persist throughout life. This review examines the evidence for obesogen effects in experimental models and epidemiological studies, discusses potential mechanisms of action, and considers the implications for obesity prevention and treatment. Understanding the role of environmental chemicals in obesity may lead to new strategies for preventing and treating this major public health problem."	1108	book	0	0	1	0	ACM	1	0	0	0	RQ3	0	0	1	0	Baja	1.0	Include	XAI/calibración	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		El artículo trata sobre obesidad y obesógenos, sin abordar RAG, confianza, errores, explicabilidad ni métricas.	"{""rqs"":"""",""explanation"":""El artículo trata sobre obesidad y obesógenos, sin abordar RAG, confianza, errores, explicabilidad ni métricas."",""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}}"	"We need to analyze the provided bibliographic metadata: Title: CSAI '23: Proceedings of the 2023 7th International Conference on Computer Science and Artificial Intelligence. Abstract: about obesity and obesogens. Kitchenham heuristic tags: RQ3. Screener rationale: XAI/calibración. Additional context keywords: many RAG terms. But the abstract is about obesity, not RAG. So likely none of the RQs are addressed. However Kitchenham heuristic tags: RQ3 indicates maybe the paper is about XAI? But the abstract doesn't mention XAI, trust, hallucinations, etc. So we treat as not covered. So rqs empty string. Explanation: ""El artículo trata sobre obesidad y obesógenos, sin abordar RAG, confianza, errores, explicabilidad ni métricas."" Scores: all 0. So JSON: {""rqs"":"""",""explanation"":""El artículo trata sobre obesidad y obesógenos, sin abordar RAG, confianza, errores, explicabilidad ni métricas."",""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}}"	ok	0.0	0.0	0.0	0.0
noauthor_cscw_2023	{CSCW} '23 {Companion}: {Companion} {Publication} of the 2023 {Conference} on {Computer} {Supported} {Cooperative} {Work} and {Social} {Computing}	2023	Association for Computing Machinery			979-8-4007-0129-0			0	Obesity is a major risk factor for type 2 diabetes, cardiovascular disease, and certain types of cancer. The worldwide obesity epidemic has been attributed to increased caloric intake and decreased physical activity. However, emerging evidence suggests that exposure to environmental chemicals may also contribute to the obesity epidemic. Obesogens are defined as chemicals that inappropriately alter lipid homeostasis and fat storage, change metabolic setpoints, disrupt energy balance, or modify the regulation of appetite and satiety to promote fat accumulation and obesity. This review summarizes the evidence that exposure to environmental obesogens during critical periods of development can predispose exposed individuals to obesity later in life. We discuss the mechanisms by which obesogens act, including activation of nuclear receptors such as peroxisome proliferator-activated receptor gamma (PPARγ), retinoid X receptor (RXR), glucocorticoid receptor (GR), and estrogen receptor (ER), as well as other mechanisms. We also discuss the transgenerational effects of obesogen exposure and the potential for obesogens to interact with genetic susceptibility to obesity. Finally, we discuss the implications of the obesogen hypothesis for public health and suggest directions for future research.	1303	book	0	0	1	0	ACM	1	0	0	0	RQ3	0	0	1	0	Baja	1.0	Include	XAI/calibración	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		El artículo no aborda ninguna de las preguntas de investigación sobre RAG.	"{""rqs"":"""",""explanation"":""El artículo no aborda ninguna de las preguntas de investigación sobre RAG."",""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}}"	"We need to decide which RQs are addressed by the work. The title: ""CSCW '23 Companion : Companion Publication of the 2023 Conference on Computer Supported Cooperative Work and Social Computing"". Abstract: about obesity, obesogens, mechanisms, transgenerational effects, public health. No mention of RAG, trust, hallucinations, XAI, evaluation. So none of the RQs are addressed. The Kitchenham heuristic tags: RQ3. But that seems irrelevant. The abstract is about obesogens. So no RQ. So rqs: """" (empty). Explanation: ""El artículo no aborda ninguna de las preguntas de investigación sobre RAG."" Scores: all 0. So JSON: {""rqs"":"""",""explanation"":""El artículo no aborda ninguna de las preguntas de investigación sobre RAG."",""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}}"	ok	0.0	0.0	0.0	0.0
noauthor_cui_2023	{CUI} '23: {Proceedings} of the 5th {International} {Conference} on {Conversational} {User} {Interfaces}	2023	Association for Computing Machinery			979-8-4007-0014-9			0	Obesity is a major risk factor for type 2 diabetes, cardiovascular disease, and certain cancers. The prevalence of obesity has increased dramatically over the past few decades, and this trend shows no signs of abating. Although genetic factors play a role in determining susceptibility to obesity, the rapid increase in obesity prevalence is likely due to environmental and behavioral factors. The gut microbiota has emerged as an important environmental factor that can influence energy balance and body weight. Studies in germ-free mice have shown that the gut microbiota can affect energy harvest from the diet and energy storage in adipose tissue. Furthermore, the composition of the gut microbiota differs between obese and lean individuals, and transfer of the gut microbiota from obese mice to germ-free mice can transmit the obese phenotype. These findings suggest that the gut microbiota may be a potential therapeutic target for obesity. However, the mechanisms by which the gut microbiota influences energy balance are not fully understood. This review summarizes current knowledge about the role of the gut microbiota in obesity and discusses potential mechanisms and therapeutic implications.	1205	book	0	0	1	0	ACM	1	0	0	0	-	0	0	0	0	Baja	0.0	Maybe	Fuera de alcance	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		El artículo trata sobre obesidad y microbiota intestinal, sin relación con RAG.	"{""rqs"":"""",""explanation"":""El artículo trata sobre obesidad y microbiota intestinal, sin relación con RAG."",""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}}"	"We need to analyze the provided bibliographic metadata: Title: ""CUI '23: Proceedings of the 5th International Conference on Conversational User Interfaces"". Abstract: about obesity and gut microbiota. This is not about RAG. So none of the RQs are addressed. The screener rationale says ""Fuera de alcance"" meaning out of scope. So all RQs are not covered. So rqs empty string. Explanation: ""El artículo trata sobre obesidad y microbiota intestinal, sin relación con RAG."" Scores: all 0.

Return JSON."	ok	0.0	0.0	0.0	0.0
noauthor_eanm24_2024	{EANM}’24 {Abstract} {Book} {Congress} {Oct} 19-23	2024	European Journal of Nuclear Medicine and Molecular Imaging		10.1007/s00259-024-06838-z		https://doi.org/10.1007/s00259-024-06838-z		0	Purpose: This study aimed to evaluate the potential of [18F]FAPI-46 PET/CT for the detection of primary tumors and metastases in patients with various types of cancer and to compare its performance with [18F]FDG PET/CT. Methods: Fifty patients (34 men, 16 women; median age 62 years) with histologically confirmed malignancies (n = 25 lung cancer, n = 10 colorectal cancer, n = 5 breast cancer, n = 5 head and neck cancer, n = 5 other) underwent [18F]FAPI-46 PET/CT and [18F]FDG PET/CT within a median interval of 7 days. Tracer uptake was quantified by calculating the maximum standardized uptake value (SUVmax). Visual and semiquantitative comparisons were performed on a lesion-based analysis. Additionally, background uptake in muscle, blood pool, liver, and brain was assessed. Results: [18F]FAPI-46 PET/CT detected 312 lesions in 48/50 patients, while [18F]FDG PET/CT detected 289 lesions in 47/50 patients. [18F]FAPI-46 showed significantly higher SUVmax in primary tumors (median 12.5 vs. 8.2, p < 0.001) and metastases (median 10.8 vs. 6.5, p < 0.001). Particularly in peritoneal carcinomatosis, [18F]FAPI-46 demonstrated superior detection rates (28/30 vs. 18/30 lesions). Background uptake was low for both tracers, but [18F]FAPI-46 showed lower uptake in the brain (median SUVmax 0.4 vs. 7.1, p < 0.001), facilitating better lesion delineation in brain metastases. Conclusion: [18F]FAPI-46 PET/CT demonstrates higher sensitivity for detecting primary tumors and metastases compared to [18F]FDG PET/CT, especially in fibrotic or desmoplastic lesions. It represents a promising alternative imaging modality in oncology.	1629	article	1	0	0	0	SPRINGER	0	0	0	1	RQ4	0	0	0	1	Baja	1.0	Include	Métricas/metodologías	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0		El estudio no aborda RAG ni aspectos de confianza, errores, explicabilidad o métricas de evaluación.	"{""rqs"":"""",""explanation"":""El estudio no aborda RAG ni aspectos de confianza, errores, explicabilidad o métricas de evaluación."",""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}}"	"We need to decide which RQs are addressed by the provided study. The study is about PET/CT imaging with [18F]FAPI-46 vs [18F]FDG. It is a medical imaging study, not about RAG. So none of the RQs about trust, hallucinations, explainability, evaluation metrics for RAG are addressed. So all RQs get 0. The rqs field should be empty string. Explanation in Spanish: ""El estudio no aborda RAG ni aspectos de confianza, errores, explicabilidad o métricas de evaluación."" Must be less than 60 words. Provide JSON.

Check: ""rqs"":"""", ""explanation"":""El estudio no aborda RAG ni aspectos de confianza, errores, explicabilidad o métricas de evaluación."", ""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}

Make sure no spaces after commas in rqs. It's empty string. Good."	ok	0.0	0.0	0.0	0.0
noauthor_ecr_2024	{ECR} 2024 {Book} of {Abstracts}	2024	Insights into Imaging		10.1186/s13244-024-01766-w		https://doi.org/10.1186/s13244-024-01766-w		0	Radiomics is a quantitative approach to medical imaging, which aims to enhance the existing data available to clinicians by means of advanced mathematical analysis. Various steps are required to create a radiomics model, including image acquisition and preprocessing, segmentation, feature extraction and selection, model training and validation. Each step poses several challenges that may negatively impact the reproducibility and generalizability of the model. In this paper, we provide a step-by-step guide for creating a radiomics model and highlight the pitfalls and challenges at each step. We also discuss the current state of radiomics, its limitations and future directions. The goal is to provide a comprehensive resource for researchers and clinicians interested in radiomics, to help them navigate the complexities of this rapidly evolving field.	859	article	1	0	0	0	SPRINGER	0	0	0	1	-	0	0	0	0	Excluir	0.0	Exclude	Fuera de alcance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		El artículo trata radiomics y no menciona RAG, confianza, errores, explicabilidad ni métricas de evaluación.	"{""rqs"":"""",""explanation"":""El artículo trata radiomics y no menciona RAG, confianza, errores, explicabilidad ni métricas de evaluación."",""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}}"	"We need to decide which RQs are addressed by the provided abstract. The abstract is about radiomics, not RAG. So none of the RQs are addressed. The abstract discusses radiomics model creation steps, pitfalls, challenges, reproducibility, generalizability, limitations, future directions. No mention of RAG, trust, hallucinations, XAI, evaluation metrics. So all RQs are not covered. So rqs empty string. Explanation in Spanish: ""El artículo trata radiomics y no menciona RAG, confianza, errores, explicabilidad ni métricas de evaluación."" Scores all 0.

Return JSON."	ok	0.0	0.0	0.0	0.0
noauthor_ecr_2025	{ECR} 2025 {Book} of {Abstracts}	2025	Insights into Imaging		10.1186/s13244-025-02003-8		https://doi.org/10.1186/s13244-025-02003-8		0	Background Artificial intelligence (AI) is revolutionizing radiology by enhancing diagnostic accuracy, improving workflow efficiency, and enabling personalized patient care. This review explores the current applications of AI in radiology and discusses future directions. Main body We examine AI applications across various imaging modalities, including computer-aided detection and diagnosis (CAD) systems for chest radiography, mammography, and CT. AI also facilitates image segmentation, quantification, and predictive analytics for disease prognosis. Key challenges include data quality, algorithmic bias, regulatory hurdles, and ethical considerations such as transparency and accountability. Future prospects encompass explainable AI, federated learning for privacy-preserving models, and integration with other technologies like augmented reality. Conclusion AI has the potential to transform radiology practice, but successful adoption requires interdisciplinary collaboration, robust validation, and adherence to ethical standards to ensure equitable and safe implementation.	1084	article	1	0	0	0	SPRINGER	0	0	0	1	RQ2,RQ3	0	1	1	0	Media	2.0	Include	Factualidad/alucinaciones y XAI/calibración	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RQ3	El resumen menciona la importancia de la explicabilidad y la transparencia, pero no detalla mecanismos específicos ni estudios de percepción o calibración.	"{""rqs"":""RQ3"",""explanation"":""El resumen menciona la importancia de la explicabilidad y la transparencia, pero no detalla mecanismos específicos ni estudios de percepción o calibración."",""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0.5,""RQ4"":0}}"	"We need to decide which RQs are addressed by the work. The abstract: ""Artificial intelligence (AI) is revolutionizing radiology... This review explores the current applications of AI in radiology and discusses future directions. We examine AI applications across various imaging modalities... Key challenges include data quality, algorithmic bias, regulatory hurdles, and ethical considerations such as transparency and accountability. Future prospects encompass explainable AI, federated learning for privacy-preserving models, and integration with other technologies like augmented reality.""

So the paper is a review of AI in radiology, not specifically RAG. It mentions explainable AI, but not RAG. The RQs: RQ1 trust: not addressed. RQ2 quality: not specifically. RQ3 XAI: mentions explainable AI, transparency, accountability. So partially addresses XAI. RQ4 methods and metrics: not mentioned. So RQ3 partial. So rqs: RQ3. Explanation: justification. Scores: RQ1:0, RQ2:0, RQ3:0.5, RQ4:0.

Return JSON."	ok	0.0	0.0	0.5	0.0
noauthor_esecfse_2022	{ESEC}/{FSE} 2022: {Proceedings} of the 30th {ACM} {Joint} {European} {Software} {Engineering} {Conference} and {Symposium} on the {Foundations} of {Software} {Engineering}	2022	Association for Computing Machinery			978-1-4503-9413-0			0	"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has caused a global pandemic of coronavirus disease 2019 (COVID-19). The spike (S) protein of SARS-CoV-2 mediates viral entry into host cells by binding to angiotensin-converting enzyme 2 (ACE2). Here, we report cryo-electron microscopy structures of the SARS-CoV-2 S trimer in the prefusion conformation with all three receptor-binding domains (RBDs) in the ""down"" conformation and in complex with ACE2 with one RBD in the ""up"" conformation. The SARS-CoV-2 S trimer is more compact than the SARS-CoV S trimer. The SARS-CoV-2 RBD binds to ACE2 with higher affinity than does the SARS-CoV RBD. These structures provide a blueprint for the design of vaccines and therapeutics."	735	book	0	0	1	0	ACM	1	0	0	0	RQ3	0	0	1	0	Baja	1.0	Include	XAI/calibración	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		El artículo no trata sobre RAG ni aspectos de confianza, factualidad, explicabilidad o métricas de evaluación.	"{""rqs"":"""",""explanation"":""El artículo no trata sobre RAG ni aspectos de confianza, factualidad, explicabilidad o métricas de evaluación."",""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}}"	"We need to decide which RQs are addressed by the paper. Title: ESEC/FSE 2022 proceedings. Abstract: about cryo-EM structures of SARS-CoV-2 spike protein. This is a structural biology paper, not about RAG, trust, hallucinations, XAI, evaluation. So none of the RQs are addressed. So rqs empty string. Explanation: ""El artículo no trata sobre RAG ni aspectos de confianza, factualidad, explicabilidad o métricas de evaluación."" Scores: all 0. Return JSON."	ok	0.0	0.0	0.0	0.0
noauthor_icer_2023	{ICER} '23: {Proceedings} of the 2023 {ACM} {Conference} on {International} {Computing} {Education} {Research} - {Volume} 1	2023	Association for Computing Machinery			978-1-4503-9976-0			0	Obesity is a major risk factor for type 2 diabetes, cardiovascular disease, and certain types of cancer. The mechanisms underlying obesity-associated insulin resistance and metabolic dysfunction are not fully understood. Here we show that obesity induces endoplasmic reticulum (ER) stress in the liver and adipose tissue of ob/ob mice and that chemical chaperones, which are known to alleviate ER stress, improve insulin sensitivity and reduce adiposity in ob/ob and diet-induced obese mice. We also show that ER stress triggers the unfolded protein response (UPR) and activates c-Jun N-terminal kinase (JNK), which in turn serine phosphorylates insulin receptor substrate-1 (IRS-1) and suppresses insulin signaling. Genetic ablation of Xbp-1, a transcription factor involved in the UPR, enhances insulin resistance in diet-induced obese mice. These results indicate that ER stress is a central feature of peripheral insulin resistance in obesity and type 2 diabetes and suggest that chemical chaperones may have therapeutic potential for metabolic diseases.	1058	book	0	0	1	0	ACM	1	0	0	0	RQ3	0	0	1	0	Baja	1.0	Include	XAI/calibración	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		El artículo no menciona RAG, confianza, errores, explicabilidad ni métricas de evaluación.	"{""rqs"":"""",""explanation"":""El artículo no menciona RAG, confianza, errores, explicabilidad ni métricas de evaluación."",""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}}"	"We need to decide which RQs are addressed by the work. The title: ""ICER '23: Proceedings of the 2023 ACM Conference on International Computing Education Research - Volume 1"". Abstract: about obesity, ER stress, insulin resistance, etc. This is a biomedical study, not about RAG. The Kitchenham heuristic tags: RQ3. Screener rationale: XAI/calibración. But the content is about metabolic disease, not RAG. So none of the RQs are addressed. The RQ3 tag might be misapplied. But we must base judgement solely on supplied title and abstract. There's no mention of trust, hallucinations, explainability, calibration, RAG, etc. So all RQs are not covered. So rqs: """" (empty). Explanation: ""El artículo no menciona RAG, confianza, errores, explicabilidad ni métricas de evaluación."" Scores: all 0.

Return JSON."	ok	0.0	0.0	0.0	0.0
noauthor_muc_2022	{MuC} '22: {Proceedings} of {Mensch} und {Computer} 2022	2022	Association for Computing Machinery			978-1-4503-9690-5			0	"Obesity is a major risk factor for type 2 diabetes, cardiovascular disease, and certain types of cancer. The worldwide obesity epidemic has been attributed to increased consumption of energy-dense foods and decreased physical activity. However, emerging evidence suggests that exposure to environmental chemicals may also contribute to the obesity epidemic. Here, we review the evidence linking exposure to environmental chemicals, termed ""obesogens,"" to obesity and metabolic disease. We discuss the mechanisms by which obesogens may act, including effects on adipocyte differentiation, lipid metabolism, energy balance, and the gut microbiome. We also discuss the challenges in studying obesogens, including the need for better exposure assessment, the importance of considering critical windows of exposure, and the need for more mechanistic studies. Finally, we discuss the implications of the obesogen hypothesis for public health and suggest directions for future research."	979	book	0	0	1	0	ACM	1	0	0	0	RQ3	0	0	1	0	Baja	1.0	Include	XAI/calibración	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		El artículo trata sobre obesidad y químicos ambientales, sin abordar RAG, confianza, errores, XAI ni métricas.	"{""rqs"":"""",""explanation"":""El artículo trata sobre obesidad y químicos ambientales, sin abordar RAG, confianza, errores, XAI ni métricas."",""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}}"	"We need to analyze the provided bibliographic metadata: Title: MuC '22: Proceedings of Mensch und Computer 2022. Abstract: It's about obesity, obesogens, environmental chemicals, mechanisms, challenges, implications. Kitchenham heuristic tags: RQ3. Screener rationale: XAI/calibración. Additional context keywords: many about RAG, etc. But the abstract is about obesity, not about RAG. So likely none of the RQs are addressed. However Kitchenham heuristic tags: RQ3 indicates maybe the paper is about XAI/calibration? But the abstract doesn't mention XAI. The abstract is about obesity. So no RQ. So rqs: """".

But we need to assign scores: RQ1: 0, RQ2: 0, RQ3: 0, RQ4: 0. Explanation: ""El artículo trata sobre obesidad y químicos ambientales, sin abordar RAG, confianza, errores, XAI ni métricas."" That's less than 60 words. So produce JSON.

Check format: {""rqs"":"""", ""explanation"":""..."", ""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}}

Yes."	ok	0.0	0.0	0.0	0.0
noauthor_scientific_2024	Scientific {Abstracts} from the 2024 {Conference} on {Machine} {Intelligence} in {Medical} {Imaging} ({CMIMI}) of the {Society} for {Imaging} {Informatics} in {Medicine} ({SIIM})	2024	Journal of Imaging Informatics in Medicine		10.1007/s10278-024-01278-5		https://doi.org/10.1007/s10278-024-01278-5		0	Purpose Medical images are increasingly stored and transmitted digitally, raising significant privacy and security concerns. Encryption is essential to protect sensitive patient data from unauthorized access. Traditional encryption methods often fail to adequately handle the unique characteristics of medical images, such as high correlation between pixels and large data volumes. In recent years, deep learning (DL)-based approaches have shown promise in enhancing medical image encryption by leveraging neural networks to generate complex keys and transformation functions. This survey provides a comprehensive review of both classical and DL-based medical image encryption techniques. Methods We systematically reviewed literature from major databases (PubMed, IEEE Xplore, Scopus, and Web of Science) published between 2010 and 2023. Inclusion criteria focused on studies proposing encryption methods for medical images (e.g., MRI, CT, X-ray, ultrasound). We categorized methods into classical (e.g., AES, chaotic maps, DNA encoding) and DL-based (e.g., CNNs, GANs, autoencoders) approaches, evaluating them based on security metrics (e.g., key space, resistance to differential attacks), computational efficiency, and applicability to medical imaging modalities. Results Classical methods provide robust security but suffer from high computational overhead and limited adaptability to image-specific features. DL-based techniques, such as those using chaotic neural networks or GAN-generated keys, offer improved performance in terms of encryption speed, visual quality preservation post-decryption, and resistance to brute-force attacks. Notable advancements include hybrid models combining chaos theory with DL for permutation and diffusion stages. However, challenges remain in real-time implementation, key management, and standardization for clinical use. Conclusion DL-based medical image encryption represents a paradigm shift toward more efficient and secure protection of healthcare data. Future research should focus on lightweight models for resource-constrained devices, integration with federated learning for privacy-preserving training, and rigorous clinical validation to ensure compliance with regulations like HIPAA and GDPR. This survey underscores the potential of DL to address longstanding limitations in medical image security.	2356	article	1	0	0	0	SPRINGER	0	0	0	1	RQ3,RQ4	0	0	1	1	Media	2.0	Include	XAI/calibración y Métricas/metodologías	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0		El artículo no aborda RAG, confianza, errores, explicabilidad ni métricas de evaluación.	"{""rqs"":"""",""explanation"":""El artículo no aborda RAG, confianza, errores, explicabilidad ni métricas de evaluación."",""scores"":{""RQ1"":0,""RQ2"":0,""RQ3"":0,""RQ4"":0}}"	We need to decide which RQs are addressed by the provided paper. The paper is about medical image encryption using DL. It does not mention RAG, trust, hallucinations, XAI, evaluation metrics. So none of the RQs are addressed. So rqs empty string. Explanation: no coverage. Scores: all 0.	ok	0.0	0.0	0.0	0.0
